Column,Column2,year,id,artist and album name,label,release format,genre,subgenre,want,have
309688,118065,2024,35344780,Mexeny* - Siaubo Pasakos,Not on Label,Album,"Electronic, Jazz, Rock, Pop, Folk, World, & Country","Indie Rock, Synth-pop, Folk",2,1
309759,118091,2024,32553984,The Model Spy - Impairment & Disability,Not on Label,Vinyl,"Electronic, Rock, Pop","Indie Pop, Dream Pop, Pop Rock, Synth-pop, New Wave",8,19
309760,118091,2024,32553984,The Model Spy - Impairment & Disability,Not on Label,LP,"Electronic, Rock, Pop","Indie Pop, Dream Pop, Pop Rock, Synth-pop, New Wave",8,19
309761,118091,2024,32553984,The Model Spy - Impairment & Disability,Not on Label,Album,"Electronic, Rock, Pop","Indie Pop, Dream Pop, Pop Rock, Synth-pop, New Wave",8,19
309762,118091,2024,32553984,The Model Spy - Impairment & Disability,Not on Label,Stereo,"Electronic, Rock, Pop","Indie Pop, Dream Pop, Pop Rock, Synth-pop, New Wave",8,19
309822,118129,2024,32000321,Laturb - Nie Wieder Frieden,Not on Label,Vinyl,"Electronic, Pop","Synth-pop, New Wave, Dubstep",6,11
309823,118129,2024,32000321,Laturb - Nie Wieder Frieden,Not on Label,LP,"Electronic, Pop","Synth-pop, New Wave, Dubstep",6,11
309824,118129,2024,32000321,Laturb - Nie Wieder Frieden,Not on Label,Album,"Electronic, Pop","Synth-pop, New Wave, Dubstep",6,11
309843,118140,2024,33669732,GUCHI (3) - Whimsy Collection '242 - '247,Not on Label,CD,"Electronic, Hip Hop, Rock, Funk / Soul, Pop","Electro, Synth-pop, Big Beat, Disco",1,3
309844,118140,2024,33669732,GUCHI (3) - Whimsy Collection '242 - '247,Not on Label,Mixed,"Electronic, Hip Hop, Rock, Funk / Soul, Pop","Electro, Synth-pop, Big Beat, Disco",1,3
309845,118140,2024,33669732,GUCHI (3) - Whimsy Collection '242 - '247,Not on Label,Mixtape,"Electronic, Hip Hop, Rock, Funk / Soul, Pop","Electro, Synth-pop, Big Beat, Disco",1,3
309846,118140,2024,33669732,GUCHI (3) - Whimsy Collection '242 - '247,Not on Label,Promo,"Electronic, Hip Hop, Rock, Funk / Soul, Pop","Electro, Synth-pop, Big Beat, Disco",1,3
309968,118194,2024,32553984,The Model Spy - Impairment & Disability,Not on Label,Vinyl,"Electronic, Rock, Pop","Indie Pop, Dream Pop, Pop Rock, Synth-pop, New Wave",8,19
309969,118194,2024,32553984,The Model Spy - Impairment & Disability,Not on Label,LP,"Electronic, Rock, Pop","Indie Pop, Dream Pop, Pop Rock, Synth-pop, New Wave",8,19
309970,118194,2024,32553984,The Model Spy - Impairment & Disability,Not on Label,Album,"Electronic, Rock, Pop","Indie Pop, Dream Pop, Pop Rock, Synth-pop, New Wave",8,19
309971,118194,2024,32553984,The Model Spy - Impairment & Disability,Not on Label,Stereo,"Electronic, Rock, Pop","Indie Pop, Dream Pop, Pop Rock, Synth-pop, New Wave",8,19
310333,118375,2024,33565113,Adriano Celentano - Per Sempre,Not on Label,Vinyl,"Electronic, Rock, Pop","Pop Rock, Synth-pop, Ballad, Euro House",9,22
310334,118375,2024,33565113,Adriano Celentano - Per Sempre,Not on Label,LP,"Electronic, Rock, Pop","Pop Rock, Synth-pop, Ballad, Euro House",9,22
310335,118375,2024,33565113,Adriano Celentano - Per Sempre,Not on Label,Album,"Electronic, Rock, Pop","Pop Rock, Synth-pop, Ballad, Euro House",9,22
310336,118375,2024,33565113,Adriano Celentano - Per Sempre,Not on Label,Limited Edition,"Electronic, Rock, Pop","Pop Rock, Synth-pop, Ballad, Euro House",9,22
310337,118375,2024,33565113,Adriano Celentano - Per Sempre,Not on Label,Reissue,"Electronic, Rock, Pop","Pop Rock, Synth-pop, Ballad, Euro House",9,22
310338,118375,2024,33565113,Adriano Celentano - Per Sempre,Not on Label,Unofficial Release,"Electronic, Rock, Pop","Pop Rock, Synth-pop, Ballad, Euro House",9,22
310339,118376,2024,34796225,Adriano Celentano - Per Sempre,Not on Label,Vinyl,"Electronic, Rock, Pop","Pop Rock, Synth-pop, Ballad, Euro House",2,1
310340,118376,2024,34796225,Adriano Celentano - Per Sempre,Not on Label,LP,"Electronic, Rock, Pop","Pop Rock, Synth-pop, Ballad, Euro House",2,1
310341,118376,2024,34796225,Adriano Celentano - Per Sempre,Not on Label,Album,"Electronic, Rock, Pop","Pop Rock, Synth-pop, Ballad, Euro House",2,1
310342,118376,2024,34796225,Adriano Celentano - Per Sempre,Not on Label,Limited Edition,"Electronic, Rock, Pop","Pop Rock, Synth-pop, Ballad, Euro House",2,1
310343,118376,2024,34796225,Adriano Celentano - Per Sempre,Not on Label,Reissue,"Electronic, Rock, Pop","Pop Rock, Synth-pop, Ballad, Euro House",2,1
310344,118376,2024,34796225,Adriano Celentano - Per Sempre,Not on Label,Unofficial Release,"Electronic, Rock, Pop","Pop Rock, Synth-pop, Ballad, Euro House",2,1
310364,118389,2024,29914063,Deep Heavy Fear - Doorway,Not on Label,Vinyl,"Electronic, Pop","Downtempo, Synth-pop, New Wave",24,15
310365,118389,2024,29914063,Deep Heavy Fear - Doorway,Not on Label,"12""","Electronic, Pop","Downtempo, Synth-pop, New Wave",24,15
310366,118389,2024,29914063,Deep Heavy Fear - Doorway,Not on Label,45 RPM,"Electronic, Pop","Downtempo, Synth-pop, New Wave",24,15
310367,118389,2024,29914063,Deep Heavy Fear - Doorway,Not on Label,Single,"Electronic, Pop","Downtempo, Synth-pop, New Wave",24,15
310368,118389,2024,29914063,Deep Heavy Fear - Doorway,Not on Label,Limited Edition,"Electronic, Pop","Downtempo, Synth-pop, New Wave",24,15
310369,118389,2024,29914063,Deep Heavy Fear - Doorway,Not on Label,Numbered,"Electronic, Pop","Downtempo, Synth-pop, New Wave",24,15
310370,118389,2024,29914063,Deep Heavy Fear - Doorway,Not on Label,Stereo,"Electronic, Pop","Downtempo, Synth-pop, New Wave",24,15
310409,118417,2024,30161939,Mystery Friends - Utopia,Not on Label,Vinyl,"Electronic, Pop","Alt-Pop, Indie Pop, New Wave, Nu-Disco, Synth-pop, Dance-pop",1,3
310410,118417,2024,30161939,Mystery Friends - Utopia,Not on Label,LP,"Electronic, Pop","Alt-Pop, Indie Pop, New Wave, Nu-Disco, Synth-pop, Dance-pop",1,3
310411,118417,2024,30161939,Mystery Friends - Utopia,Not on Label,Album,"Electronic, Pop","Alt-Pop, Indie Pop, New Wave, Nu-Disco, Synth-pop, Dance-pop",1,3
310439,118428,2024,30865443,Gera Zim Zum - Disconnect,Not on Label,Vinyl,"Electronic, Rock, Pop","Synth-pop, Experimental, Electro, Indie Rock",0,1
310440,118428,2024,30865443,Gera Zim Zum - Disconnect,Not on Label,LP,"Electronic, Rock, Pop","Synth-pop, Experimental, Electro, Indie Rock",0,1
310441,118428,2024,30865443,Gera Zim Zum - Disconnect,Not on Label,Album,"Electronic, Rock, Pop","Synth-pop, Experimental, Electro, Indie Rock",0,1
310563,118440,2024,32395251,Various - Chartboxx 7.2024,Not on Label,CD,"Electronic, Hip Hop, Rock, Funk / Soul, Pop, Folk, World, & Country","House, Techno, Pop Rap, Hip Hop, Dance-pop, Synth-pop, Nu-Disco",0,1
310564,118440,2024,32395251,Various - Chartboxx 7.2024,Not on Label,Compilation,"Electronic, Hip Hop, Rock, Funk / Soul, Pop, Folk, World, & Country","House, Techno, Pop Rap, Hip Hop, Dance-pop, Synth-pop, Nu-Disco",0,1
310565,118440,2024,32395251,Various - Chartboxx 7.2024,Not on Label,Club Edition,"Electronic, Hip Hop, Rock, Funk / Soul, Pop, Folk, World, & Country","House, Techno, Pop Rap, Hip Hop, Dance-pop, Synth-pop, Nu-Disco",0,1
310566,118440,2024,32395251,Various - Chartboxx 7.2024,Not on Label,Stereo,"Electronic, Hip Hop, Rock, Funk / Soul, Pop, Folk, World, & Country","House, Techno, Pop Rap, Hip Hop, Dance-pop, Synth-pop, Nu-Disco",0,1
310644,118480,2024,31352239,"Various, Kasane Teto* - DAEMON/DOLL",Not on Label,CD,"Electronic, Hip Hop, Rock, Pop","Alternative Rock, Dance-pop, Synth-pop, Vocaloid, Electro Swing, Eurobeat",16,33
310645,118480,2024,31352239,"Various, Kasane Teto* - DAEMON/DOLL",Not on Label,Album,"Electronic, Hip Hop, Rock, Pop","Alternative Rock, Dance-pop, Synth-pop, Vocaloid, Electro Swing, Eurobeat",16,33
310646,118480,2024,31352239,"Various, Kasane Teto* - DAEMON/DOLL",Not on Label,Compilation,"Electronic, Hip Hop, Rock, Pop","Alternative Rock, Dance-pop, Synth-pop, Vocaloid, Electro Swing, Eurobeat",16,33
310647,118480,2024,31352239,"Various, Kasane Teto* - DAEMON/DOLL",Not on Label,Limited Edition,"Electronic, Hip Hop, Rock, Pop","Alternative Rock, Dance-pop, Synth-pop, Vocaloid, Electro Swing, Eurobeat",16,33
310701,118519,2024,30107261,Madison Rose (3) - Technicolor: The Full Spectrum,Not on Label,Vinyl,"Electronic, Pop","Bubblegum, Indie Pop, Vocal, Dance-pop, House, Synth-pop, Disco",12,54
310702,118519,2024,30107261,Madison Rose (3) - Technicolor: The Full Spectrum,Not on Label,LP,"Electronic, Pop","Bubblegum, Indie Pop, Vocal, Dance-pop, House, Synth-pop, Disco",12,54
310703,118519,2024,30107261,Madison Rose (3) - Technicolor: The Full Spectrum,Not on Label,Album,"Electronic, Pop","Bubblegum, Indie Pop, Vocal, Dance-pop, House, Synth-pop, Disco",12,54
310704,118519,2024,30107261,Madison Rose (3) - Technicolor: The Full Spectrum,Not on Label,Deluxe Edition,"Electronic, Pop","Bubblegum, Indie Pop, Vocal, Dance-pop, House, Synth-pop, Disco",12,54
310705,118519,2024,30107261,Madison Rose (3) - Technicolor: The Full Spectrum,Not on Label,Limited Edition,"Electronic, Pop","Bubblegum, Indie Pop, Vocal, Dance-pop, House, Synth-pop, Disco",12,54
311116,118701,2024,34359751,SCR (4) - Outtakes From FUTUR-Z DJ-Set,Not on Label,Cassette,"Electronic, Rock, Pop","Experimental, Industrial, Noise, Avantgarde, Abstract, Synth-pop, Art Rock, Post-Punk, New Wave, NDW, Goth Rock, Punk, Alternative Rock",0,1
311117,118701,2024,34359751,SCR (4) - Outtakes From FUTUR-Z DJ-Set,Not on Label,Limited Edition,"Electronic, Rock, Pop","Experimental, Industrial, Noise, Avantgarde, Abstract, Synth-pop, Art Rock, Post-Punk, New Wave, NDW, Goth Rock, Punk, Alternative Rock",0,1
311118,118701,2024,34359751,SCR (4) - Outtakes From FUTUR-Z DJ-Set,Not on Label,Mixed,"Electronic, Rock, Pop","Experimental, Industrial, Noise, Avantgarde, Abstract, Synth-pop, Art Rock, Post-Punk, New Wave, NDW, Goth Rock, Punk, Alternative Rock",0,1
311119,118701,2024,34359751,SCR (4) - Outtakes From FUTUR-Z DJ-Set,Not on Label,Mixtape,"Electronic, Rock, Pop","Experimental, Industrial, Noise, Avantgarde, Abstract, Synth-pop, Art Rock, Post-Punk, New Wave, NDW, Goth Rock, Punk, Alternative Rock",0,1
311372,118794,2024,31580257,Yes Plant - From The Apocalypse...,Not on Label,CD,"Electronic, Hip Hop, Pop","Abstract, Ambient, Dark Ambient, Darkwave, Hip Hop, Holiday, Synth-pop, Trip Hop, Experimental, EBM",0,1
311373,118794,2024,31580257,Yes Plant - From The Apocalypse...,Not on Label,Album,"Electronic, Hip Hop, Pop","Abstract, Ambient, Dark Ambient, Darkwave, Hip Hop, Holiday, Synth-pop, Trip Hop, Experimental, EBM",0,1
311374,118794,2024,31580257,Yes Plant - From The Apocalypse...,Not on Label,Limited Edition,"Electronic, Hip Hop, Pop","Abstract, Ambient, Dark Ambient, Darkwave, Hip Hop, Holiday, Synth-pop, Trip Hop, Experimental, EBM",0,1
311375,118794,2024,31580257,Yes Plant - From The Apocalypse...,Not on Label,Stereo,"Electronic, Hip Hop, Pop","Abstract, Ambient, Dark Ambient, Darkwave, Hip Hop, Holiday, Synth-pop, Trip Hop, Experimental, EBM",0,1
311539,118852,2024,32745510,D-Bomb - The Best Of Pt 1,Not on Label,Vinyl,"Electronic, Pop","Europop, Dance-pop",1,15
311540,118852,2024,32745510,D-Bomb - The Best Of Pt 1,Not on Label,LP,"Electronic, Pop","Europop, Dance-pop",1,15
311541,118852,2024,32745510,D-Bomb - The Best Of Pt 1,Not on Label,Compilation,"Electronic, Pop","Europop, Dance-pop",1,15
311542,118853,2024,32859579,Jovani - Noriu Šokt,Not on Label,Vinyl,"Electronic, Pop","Dance-pop, Europop",3,23
311543,118853,2024,32859579,Jovani - Noriu Šokt,Not on Label,LP,"Electronic, Pop","Dance-pop, Europop",3,23
311544,118853,2024,32859579,Jovani - Noriu Šokt,Not on Label,Album,"Electronic, Pop","Dance-pop, Europop",3,23
311649,118884,2024,30992788,Stephan Kurenbach - Stell Dir Vor Es Ist Krieg,Not on Label,Cassette,Pop,Europop,2,1
311658,118892,2024,30303416,Juliette Armanet - Brûler Le Feu 2,Not on Label,CD,"Electronic, Pop","Chanson, Disco, Dance-pop, Europop",2,4
311659,118892,2024,30303416,Juliette Armanet - Brûler Le Feu 2,Not on Label,Album,"Electronic, Pop","Chanson, Disco, Dance-pop, Europop",2,4
311660,118892,2024,30303416,Juliette Armanet - Brûler Le Feu 2,Not on Label,Limited Edition,"Electronic, Pop","Chanson, Disco, Dance-pop, Europop",2,4
311661,118892,2024,30303416,Juliette Armanet - Brûler Le Feu 2,Not on Label,Reissue,"Electronic, Pop","Chanson, Disco, Dance-pop, Europop",2,4
311662,118892,2024,30303416,Juliette Armanet - Brûler Le Feu 2,Not on Label,Repress,"Electronic, Pop","Chanson, Disco, Dance-pop, Europop",2,4
311673,118900,2024,32672019,Nova May - I Am The Club,Not on Label,CD,"Electronic, Pop",Dance-pop,2,12
311674,118900,2024,32672019,Nova May - I Am The Club,Not on Label,Mixtape,"Electronic, Pop",Dance-pop,2,12
311693,118915,2024,29867119,Todrick Hall - The Evolution Of Todrick,Not on Label,CD,"Electronic, Pop",Dance-pop,4,3
311694,118915,2024,29867119,Todrick Hall - The Evolution Of Todrick,Not on Label,Compilation,"Electronic, Pop",Dance-pop,4,3
311706,118919,2024,29925058,Taylor Swift - Ready For It Tokyo?,Not on Label,Vinyl,"Electronic, Pop","Bubblegum, Electro, Dance-pop, Europop",76,282
311707,118919,2024,29925058,Taylor Swift - Ready For It Tokyo?,Not on Label,LP,"Electronic, Pop","Bubblegum, Electro, Dance-pop, Europop",76,282
311708,118919,2024,29925058,Taylor Swift - Ready For It Tokyo?,Not on Label,Unofficial Release,"Electronic, Pop","Bubblegum, Electro, Dance-pop, Europop",76,282
311739,118931,2024,30741586,Marina Galán - Tan Salvaje,Not on Label,CD,"Electronic, Pop",Dance-pop,0,1
311740,118931,2024,30741586,Marina Galán - Tan Salvaje,Not on Label,EP,"Electronic, Pop",Dance-pop,0,1
311741,118931,2024,30741586,Marina Galán - Tan Salvaje,Not on Label,Promo,"Electronic, Pop",Dance-pop,0,1
311970,119020,2024,32256078,RAAVE TAPES - RAAVE TAPES,Not on Label,Vinyl,"Electronic, Pop",Dance-pop,0,10
311971,119020,2024,32256078,RAAVE TAPES - RAAVE TAPES,Not on Label,LP,"Electronic, Pop",Dance-pop,0,10
311972,119020,2024,32256078,RAAVE TAPES - RAAVE TAPES,Not on Label,Album,"Electronic, Pop",Dance-pop,0,10
311973,119020,2024,32256078,RAAVE TAPES - RAAVE TAPES,Not on Label,Stereo,"Electronic, Pop",Dance-pop,0,10
312142,119080,2024,32050968,Jordy (18) - Sex With Myself,Not on Label,Vinyl,Pop,Dance-pop,23,115
312143,119080,2024,32050968,Jordy (18) - Sex With Myself,Not on Label,LP,Pop,Dance-pop,23,115
312144,119080,2024,32050968,Jordy (18) - Sex With Myself,Not on Label,Single Sided,Pop,Dance-pop,23,115
312145,119080,2024,32050968,Jordy (18) - Sex With Myself,Not on Label,Limited Edition,Pop,Dance-pop,23,115
312156,119083,2024,30994324,Nick Ward (15) - Gimme / Shooting Star,Not on Label,Vinyl,"Electronic, Hip Hop, Rock, Pop",Dance-pop,0,11
312157,119083,2024,30994324,Nick Ward (15) - Gimme / Shooting Star,Not on Label,"7""","Electronic, Hip Hop, Rock, Pop",Dance-pop,0,11
312158,119083,2024,30994324,Nick Ward (15) - Gimme / Shooting Star,Not on Label,45 RPM,"Electronic, Hip Hop, Rock, Pop",Dance-pop,0,11
312159,119083,2024,30994324,Nick Ward (15) - Gimme / Shooting Star,Not on Label,Limited Edition,"Electronic, Hip Hop, Rock, Pop",Dance-pop,0,11
312160,119083,2024,30994324,Nick Ward (15) - Gimme / Shooting Star,Not on Label,Numbered,"Electronic, Hip Hop, Rock, Pop",Dance-pop,0,11
312183,119090,2024,35836471,Max Barskih* - Зорепад,Not on Label,Vinyl,"Electronic, Pop",Dance-pop,0,0
312184,119090,2024,35836471,Max Barskih* - Зорепад,Not on Label,LP,"Electronic, Pop",Dance-pop,0,0
312185,119090,2024,35836471,Max Barskih* - Зорепад,Not on Label,Album,"Electronic, Pop",Dance-pop,0,0
312186,119090,2024,35836471,Max Barskih* - Зорепад,Not on Label,Limited Edition,"Electronic, Pop",Dance-pop,0,0
312187,119090,2024,35836471,Max Barskih* - Зорепад,Not on Label,Special Edition,"Electronic, Pop",Dance-pop,0,0
312188,119090,2024,35836471,Max Barskih* - Зорепад,Not on Label,Stereo,"Electronic, Pop",Dance-pop,0,0
312217,119101,2024,33914010,Madonna - Collaborations,Not on Label,Vinyl,"Electronic, Pop",Dance-pop,7,9
312218,119101,2024,33914010,Madonna - Collaborations,Not on Label,LP,"Electronic, Pop",Dance-pop,7,9
312219,119101,2024,33914010,Madonna - Collaborations,Not on Label,Compilation,"Electronic, Pop",Dance-pop,7,9
312220,119101,2024,33914010,Madonna - Collaborations,Not on Label,Limited Edition,"Electronic, Pop",Dance-pop,7,9
312221,119101,2024,33914010,Madonna - Collaborations,Not on Label,Numbered,"Electronic, Pop",Dance-pop,7,9
312222,119101,2024,33914010,Madonna - Collaborations,Not on Label,Promo,"Electronic, Pop",Dance-pop,7,9
312223,119101,2024,33914010,Madonna - Collaborations,Not on Label,Unofficial Release,"Electronic, Pop",Dance-pop,7,9
312241,119108,2024,31362715,Madonna - Collaborations,Not on Label,Vinyl,"Electronic, Pop",Dance-pop,24,143
312242,119108,2024,31362715,Madonna - Collaborations,Not on Label,LP,"Electronic, Pop",Dance-pop,24,143
312243,119108,2024,31362715,Madonna - Collaborations,Not on Label,Compilation,"Electronic, Pop",Dance-pop,24,143
312244,119108,2024,31362715,Madonna - Collaborations,Not on Label,Limited Edition,"Electronic, Pop",Dance-pop,24,143
312245,119108,2024,31362715,Madonna - Collaborations,Not on Label,Numbered,"Electronic, Pop",Dance-pop,24,143
312246,119108,2024,31362715,Madonna - Collaborations,Not on Label,Promo,"Electronic, Pop",Dance-pop,24,143
312247,119108,2024,31362715,Madonna - Collaborations,Not on Label,Unofficial Release,"Electronic, Pop",Dance-pop,24,143
312325,119144,2024,32441172,SeriouS (32) - Arch Angel,Not on Label,CD,"Electronic, Pop","J-pop, Dance-pop",0,1
312326,119144,2024,32441172,SeriouS (32) - Arch Angel,Not on Label,EP,"Electronic, Pop","J-pop, Dance-pop",0,1
312453,119200,2024,29776279,Giada Robin - Gnockstar!,Not on Label,CD,Pop,Europop,0,1
312454,119200,2024,29776279,Giada Robin - Gnockstar!,Not on Label,Album,Pop,Europop,0,1
312455,119201,2024,30027868,Thom Artway - Trhám Mraky,Not on Label,CD,Pop,Europop,0,2
312456,119201,2024,30027868,Thom Artway - Trhám Mraky,Not on Label,Album,Pop,Europop,0,2
312473,119206,2024,33111237,Nela Pocisková - Cesta,Not on Label,CD,Pop,Europop,1,1
312474,119206,2024,33111237,Nela Pocisková - Cesta,Not on Label,Album,Pop,Europop,1,1
312505,119224,2024,32309553,George Michael - Ultra Rare Tracks - Volume One,Not on Label,Vinyl,"Electronic, Hip Hop, Funk / Soul, Pop","Ballad, Europop, Dance-pop, Eurodance, RnB/Swing",16,23
312506,119224,2024,32309553,George Michael - Ultra Rare Tracks - Volume One,Not on Label,LP,"Electronic, Hip Hop, Funk / Soul, Pop","Ballad, Europop, Dance-pop, Eurodance, RnB/Swing",16,23
312507,119224,2024,32309553,George Michael - Ultra Rare Tracks - Volume One,Not on Label,Compilation,"Electronic, Hip Hop, Funk / Soul, Pop","Ballad, Europop, Dance-pop, Eurodance, RnB/Swing",16,23
312508,119224,2024,32309553,George Michael - Ultra Rare Tracks - Volume One,Not on Label,Unofficial Release,"Electronic, Hip Hop, Funk / Soul, Pop","Ballad, Europop, Dance-pop, Eurodance, RnB/Swing",16,23
312509,119224,2024,32309553,George Michael - Ultra Rare Tracks - Volume One,Not on Label,Stereo,"Electronic, Hip Hop, Funk / Soul, Pop","Ballad, Europop, Dance-pop, Eurodance, RnB/Swing",16,23
312852,119331,2024,30899523,Great Good Fine OK - Exist,Not on Label,Vinyl,"Electronic, Pop","Electro, Dance-pop",8,22
312853,119331,2024,30899523,Great Good Fine OK - Exist,Not on Label,"12""","Electronic, Pop","Electro, Dance-pop",8,22
312854,119331,2024,30899523,Great Good Fine OK - Exist,Not on Label,45 RPM,"Electronic, Pop","Electro, Dance-pop",8,22
312855,119331,2024,30899523,Great Good Fine OK - Exist,Not on Label,EP,"Electronic, Pop","Electro, Dance-pop",8,22
